  13000      0.197606252605992E+05      0.976874358322346E-01
  12000      0.173269440870976E+05      0.896716987435024E-01
  11000      0.149867124006165E+05      0.944992431985082E-01
  10000      0.127489398308462E+05      0.617734917426525E-01
   9000      0.106241925256185E+05      0.761662058395282E-01
   8000      0.862421381221985E+04      0.534889644245812E-01
   7000      0.676468737040789E+04      0.381891396898789E-01
