    100.00000000000000        3348.3230482331087
    200.00000000000000        25.623296236514694
    300.00000000000000        4.3373591946549173
    400.00000000000000        1.2344695474320160
    500.00000000000000       0.45921432155546349
    600.00000000000000       0.20176981718138853
    700.00000000000000        9.9354095947644647E-002
    800.00000000000000        5.3150468726985277E-002
    900.00000000000000        3.0278617449189110E-002
    1000.0000000000000        1.8120341254712583E-002
    1100.0000000000000        1.1282063435279918E-002
    1200.0000000000000        7.2560026800003122E-003
    1300.0000000000000        4.7944416867943106E-003
    1400.0000000000000        3.2410302665913352E-003
    1500.0000000000000        2.2339801036103538E-003
    1600.0000000000000        1.5672436579451431E-003
    1700.0000000000000        1.1140916696818798E-003
    1800.0000000000000        8.0233440617121757E-004
    1900.0000000000000        5.8435782253839154E-004
    2000.0000000000000        4.2998021447244924E-004
    2100.0000000000000        3.1917851673742383E-004
    2200.0000000000000        2.3884958443793697E-004
    2300.0000000000000        1.8000146800058666E-004
    2400.0000000000000        1.3651441340357997E-004
    2500.0000000000000        1.0413263029873925E-004




   10.000000000000000        851615.62035074749
   30.000000000000000        22169.386248393348
   50.000000000000000        3661.2838415822689
   70.000000000000000        1634.4778971140099
   90.000000000000000        88063.791853007162
   110.00000000000000        814.57519127806529


