    130      0.455469495295212E+03      0.104179318760981E+00
    140      0.283181165804996E+03      0.682327885555526E-01
    150      0.190203370927981E+03      0.476969567329432E-01
    160      0.134328966612085E+03      0.354316699185874E-01
    170      0.984097338936783E+02      0.268512562608682E-01
    180      0.741141468017672E+02      0.212171706871000E-01
    190      0.570644861811539E+02      0.168538302914717E-01
    200      0.447171887044188E+02      0.136954550007829E-01
    210      0.355842027061274E+02      0.112418271861761E-01
    220      0.286807871065530E+02      0.940437581874387E-02
    230      0.233728544845307E+02      0.790686972885338E-02
    240      0.192396896281878E+02      0.670276781916032E-02
    250      0.159767118633263E+02      0.575342652842632E-02
    260      0.133755825212913E+02      0.493847753913307E-02
    270      0.112759382700176E+02      0.426940699460057E-02
    280      0.956798710308041E+01      0.371675591630580E-02

   100.00000000000000        4743.4097753140559        1.6421600006942507     
   200.00000000000000        25.461580809510799        7.9980601139904815E-003
   300.00000000000000        4.3058555207248892        1.7958967477781757E-003
   400.00000000000000        1.2244520269041737        6.1668178988585095E-004
   500.00000000000000       0.45545661346676930        2.6555917672674891E-004
   600.00000000000000       0.19999270227990179        1.3009310237332568E-004
   700.00000000000000        9.8557565656932730E-002   6.7682026522409926E-005
   800.00000000000000        5.2660294518123901E-002   3.9243278103543202E-005
   900.00000000000000        2.9972645177979824E-002   2.4045172809091683E-005
   1000.0000000000000        1.7940320026874328E-002   1.4926726349493043E-005
   1100.0000000000000        1.1182405335230789E-002   9.4592811515449913E-006
   1200.0000000000000        7.1908896647953201E-003   6.3343470248150151E-006
   1300.0000000000000        4.7514757004633945E-003   4.3177805925921424E-006
   1400.0000000000000        3.2085870380999713E-003   3.0039639774079209E-006
   1500.0000000000000        2.2105104708682981E-003   2.1389407443610096E-006
   1600.0000000000000        1.5498965577350268E-003   1.5154537016012801E-006
   1700.0000000000000        1.1047124489499940E-003   1.1338727958459510E-006
   1800.0000000000000        7.9524356549945667E-004   8.1807539589640613E-007
   1900.0000000000000        5.7820417057749074E-004   6.1600994181874286E-007
   2000.0000000000000        4.2621097377411478E-004   4.6353353134494069E-007

     80      0.797537640845229E+04      0.185630524980557E+01
     90      0.142959697183161E+06      0.422727593100419E+02
    100      0.119758126515398E+05      0.414164307076687E+01
    110      0.200924867398000E+04      0.457589922682991E+00
    120      0.834880746131891E+03      0.184144821440191E+00
    130      0.455469495295212E+03      0.104179318760981E+00

     70      0.330414787365772E+04      0.492795876095693E+00





    200      0.442932401083203E+02      0.135660059627029E-01
    300      0.695016574044893E+01      0.283057350837575E-02
    400      0.189998874732033E+01      0.936257482189315E-03
    500      0.688063515797593E+00      0.390140392602328E-03



    200      0.183940307866575E+02      0.543957983718896E-02
    300      0.302913874515872E+01      0.117808689809027E-02
    400      0.845708579466144E+00      0.395378461131386E-03
    500      0.310076642009580E+00      0.166646280189562E-03


    200      0.115011382288278E+02      0.341103357655223E-02
    300      0.171125611406666E+01      0.664838773507299E-03
    400      0.462291223566686E+00      0.215991898852884E-03
    500      0.166954047489531E+00      0.898085205257239E-04




   100.00000000000000        4743.4097753140559        1.6421600006942507     
   200.00000000000000        25.461580809510799        7.9980601139904815E-003
   300.00000000000000        4.3058555207248892        1.7958967477781757E-003
   400.00000000000000        1.2244520269041737        6.1668178988585095E-004
   500.00000000000000       0.45545661346676930        2.6555917672674891E-004
   600.00000000000000       0.19999270227990179        1.3009310237332568E-004
   700.00000000000000        9.8557565656932730E-002   6.7682026522409926E-005
   800.00000000000000        5.2660294518123901E-002   3.9243278103543202E-005
   900.00000000000000        2.9972645177979824E-002   2.4045172809091683E-005
   1000.0000000000000        1.7940320026874328E-002   1.4926726349493043E-005
   1100.0000000000000        1.1182405335230789E-002   9.4592811515449913E-006
   1200.0000000000000        7.1908896647953201E-003   6.3343470248150151E-006
   1300.0000000000000        4.7514757004633945E-003   4.3177805925921424E-006
   1400.0000000000000        3.2085870380999713E-003   3.0039639774079209E-006
   1500.0000000000000        2.2105104708682981E-003   2.1389407443610096E-006
   1600.0000000000000        1.5498965577350268E-003   1.5154537016012801E-006
   1700.0000000000000        1.1047124489499940E-003   1.1338727958459510E-006
   1800.0000000000000        7.9524356549945667E-004   8.1807539589640613E-007
   1900.0000000000000        5.7820417057749074E-004   6.1600994181874286E-007
   2000.0000000000000        4.2621097377411478E-004   4.6353353134494069E-007



     10      0.148867211986070E+07      0.775976927147423E+02
     30      0.238817988351939E+05      0.200098199335764E+01
     50      0.378151910041129E+04      0.438061618692387E+00
     70      0.169948537330119E+04      0.250151004724630E+00
     90      0.550842699300150E+05      0.171063834689188E+02
    110      8.61604525E+02 1.96759604E-01






