130   455.47848       0.237324   
140   283.12077       0.184599   
150   189.89068       0.151172   
160   134.20471       0.127257   
170   98.403630       0.108456   
180   74.040658      0.0936958   
190   57.010142      0.0813919   
200   44.723161      0.0714148   
210   35.573634      0.0628587   
220   28.625744      0.0557482   
230   23.294695      0.0496655   
240   19.176576      0.0447169   
250   15.921825      0.0402154   
260   13.343240      0.0364852   
270   11.220294      0.0331524   
280   9.5614180      0.0303566   






100.00000000000000        8325.0554072822379
200.00000000000000        44.672632595267558
300.00000000000000        7.0197181845462335
400.00000000000000        1.9219938844695383
500.00000000000000       0.69656141376724645
600.00000000000000       0.30015982009211373
700.00000000000000       0.14555497685398402
800.00000000000000        7.6898303814003213E-002
900.00000000000000        4.3350662833578954E-002
1000.0000000000000        2.5711549088072168E-002
1100.0000000000000        1.5883491969971675E-002
1200.0000000000000        1.0144457223385745E-002
1300.0000000000000        6.6609302840788913E-003
1400.0000000000000        4.4768132997739744E-003
1500.0000000000000        3.0692528252857063E-003
1600.0000000000000        2.1405216658239904E-003
1700.0000000000000        1.5153074077829812E-003
1800.0000000000000        1.0863455306124991E-003
1900.0000000000000        7.8771586633957595E-004
2000.0000000000000        5.7708577750097893E-004
2100.0000000000000        4.2653317419926644E-004
2200.0000000000000        3.1781715659519202E-004
2300.0000000000000        2.3849105210265316E-004
2400.0000000000000        1.8010605934365849E-004
2500.0000000000000        1.3680058052406403E-004


     80       7992.4208        8.67911        6773.7531        7.36834        9134.8900        9.92546       -15.25%     14.29%
     90       143036.18        18.9826        122833.16        16.3188        161754.57        21.5103       -14.12%     13.09%
    100       11948.139        9.94308        10350.127        8.62236        13416.784        11.1729       -13.37%     12.29%
    110       2014.5260        3.72901        1766.4962        3.27459        2239.7912        4.14591       -12.31%     11.18%
    120       837.53450        2.34930        741.74963        2.08309        923.65979        2.59082       -11.44%     10.28%
    130       454.87440        1.72023        406.34412        1.53807        498.11263        1.88395       -10.67%      9.51%


     70      1338.4761        1.04393       
     80      3449.9249        1.63553       
     90      63992.404        7.66055       
    100      5438.2263        2.87216       
    110      931.21093        1.64115       
    120      392.01605        1.07106       
    130      213.92875       0.840187       




200    44.723161      0.0714148    
300    7.0079021      0.0255802    
400    1.9133876      0.0126579    
500    0.69380124     0.00729339    

100.00000000000000        8325.0554072822379
200.00000000000000        44.672632595267558
300.00000000000000        7.0197181845462335
400.00000000000000        1.9219938844695383
500.00000000000000       0.69656141376724645
600.00000000000000       0.30015982009211373
700.00000000000000       0.14555497685398402
800.00000000000000        7.6898303814003213E-002
900.00000000000000        4.3350662833578954E-002
1000.0000000000000        2.5711549088072168E-002
1100.0000000000000        1.5883491969971675E-002
1200.0000000000000        1.0144457223385745E-002
1300.0000000000000        6.6609302840788913E-003
1400.0000000000000        4.4768132997739744E-003
1500.0000000000000        3.0692528252857063E-003
1600.0000000000000        2.1405216658239904E-003
1700.0000000000000        1.5153074077829812E-003
1800.0000000000000        1.0863455306124991E-003
1900.0000000000000        7.8771586633957595E-004
2000.0000000000000        5.7708577750097893E-004
2100.0000000000000        4.2653317419926644E-004
2200.0000000000000        3.1781715659519202E-004
2300.0000000000000        2.3849105210265316E-004
2400.0000000000000        1.8010605934365849E-004
2500.0000000000000        1.3680058052406403E-004




100.00000000000000        8559.3078690141992
200.00000000000000        49.284285665711437
300.00000000000000        8.0292890729758604
400.00000000000000        2.2500515078628345
500.00000000000000       0.82853583905703720
600.00000000000000       0.36107526073267937
700.00000000000000       0.17650844697704662
800.00000000000000        9.3781554989281285E-002
900.00000000000000        5.3073483629985346E-002
1000.0000000000000        3.1555585489148739E-002
1100.0000000000000        1.9519835193087264E-002
1200.0000000000000        1.2472706643957198E-002
1300.0000000000000        8.1879733799094124E-003
1400.0000000000000        5.4992408511469627E-003
1500.0000000000000        3.7662101855511698E-003
1600.0000000000000        2.6232803971275769E-003
1700.0000000000000        1.8522057525910214E-003
1800.0000000000000        1.3263129301227014E-003
1900.0000000000000        9.6057369348297216E-004
2000.0000000000000        7.0274544441533153E-004
2100.0000000000000        5.1889315380047516E-004
2200.0000000000000        3.8605110640127895E-004
2300.0000000000000        2.8946079208138525E-004
2400.0000000000000        2.1846544932295801E-004
2500.0000000000000        1.6587405144451666E-004
