  13000      0.185933084003072E+05      0.108229139043502E+00
  12000      0.163242942742135E+05      0.989178211077904E-01
  11000      0.141402420708688E+05      0.102402254133511E+00
  10000      0.120490928343041E+05      0.683995694674558E-01
   9000      0.100607147658809E+05      0.816075034053864E-01
   8000      0.818612351347368E+04      0.578889992410095E-01
   7000      0.643973572192837E+04      0.415939671103903E-01
